time,solar,wind,demand,price,carbon_intensity
0,0.09203368433939335,2.0,5.274948806927538,101.19361949857104,0.6385233874944797
1,0.0,2.0591478669378183,5.603452364694391,107.09210212046088,0.6285064929652077
2,0.0,2.378195022381551,6.094981397595552,122.17137537046372,0.6690228223485488
3,0.0,2.770025999540392,6.150422122629045,101.29330028975765,0.646872079006011
4,0.0,2.7406367093809414,5.797798929295597,106.47597089948394,0.594342816617081
5,0.0,2.634374211315391,6.070611010787323,105.92543874237106,0.648458628694468
6,0.0,2.4578128033969056,6.618910283436753,114.38838737467557,0.6783219775078303
7,1.020720418384154,2.0367843519613866,6.511736184398521,112.62490943284756,0.631143854421803
8,1.8010361510462756,2.2311090245715803,6.425663997290116,89.70171546028081,0.6615171312934327
9,2.526432067839812,1.524608033618542,5.861326131481638,94.22338238545798,0.6404995797215083
10,2.986609715190115,1.3573494253668112,9.288023339386429,131.96309905663273,0.6122405370285209
11,3.5521716920199,0.7384172807503359,5.103024519258851,75.23431523621714,0.16621997506269287
12,3.5615608235610683,0.30713528500863563,5.007783381809925,74.53035721565026,0.16987465293299558
13,3.5049649930508036,0.3194970633102622,4.9136365125145565,77.20134893953771,0.14611660929649056
14,2.844186348821361,0.30646331766548374,4.500205065502399,84.16406915490379,0.17893053326868325
15,2.5147707742583956,0.20207225035989151,4.0034746560476755,74.13398269905595,0.16044016314228152
16,1.6119356942042644,0.0,4.583484013562623,101.43070338805236,0.6716000016168763
17,0.9464064372193907,0.0,4.2159497087397275,101.29786653167743,0.6321634178251603
18,0.022608202351555664,0.0,5.539587681590406,313.504082634218,0.6017105373792911
19,0.0,0.0,5.61735777585562,277.3640848290193,0.5977741150003181
20,0.020172651180767106,0.0,5.723833524276286,292.5657932443226,0.6614065317991276
21,0.13798601359202373,0.0,5.5759683248958245,307.0448778111396,0.6284496292032332
22,0.059230276023634204,0.0,5.15654555667443,273.3517703335507,0.5988970263060197
23,0.07007236887097389,0.0,5.123750577509043,213.4737551615362,0.6152671205284824
24,0.0,0.0,5.314375715362823,248.78756623052556,0.6354271726071401
25,0.0,0.0,6.133936773913483,289.3467310211339,0.6315939700697994
26,0.0,0.0,6.149354211553658,226.60575762357354,0.6814821954100866
27,0.015454763359282432,0.0,6.601619214541614,261.2001164978571,0.6406756593232205
28,0.14192306405576244,0.0,6.125720439107799,215.75846708404364,0.6176200714722136
29,0.051821163082410686,0.0,7.137379944525124,278.47376402941404,0.5803444454970016
30,0.0,0.0,6.672019736105787,320.21409391244276,0.6444446296225603
31,0.6737281848098523,0.0,6.566187435772473,222.9606067591927,0.641586059219912
32,1.655478894095969,0.0,6.768547729938344,280.7806519593713,0.6276651028330915
33,2.0780659226903264,0.0,6.639379602783427,122.16072214794677,0.6537863438896362
34,2.229414135411347,0.0,6.496677285380835,122.22523060103718,0.6322542823207185
35,2.5235577818986847,0.03129395146233957,6.633104175963348,115.39623888568546,0.6373638813471715
36,2.623519216837023,0.3853448787361002,6.730606075524544,105.78896047791866,0.6853241737915003
37,3.1996358419673387,0.8588948165456776,5.874662873602261,87.3845698564396,0.6021081915005985
38,2.931224116350847,1.0428694715011442,5.755504079332516,82.52209649075044,0.6544595233344472
39,2.4193479459958405,0.9907529355895988,5.507874292184927,83.6044259988179,0.656011740513375
40,1.6260959520561444,0.735829921387242,5.3082335826907965,101.14361428627632,0.6154020596564423
41,0.8477309910730892,0.8510707401027884,4.681233215253753,98.90486134256521,0.6999016140478065
42,0.190564549969518,1.0413223219861807,6.723212336851995,269.88456453769084,0.5913142640782482
